NAICS Code,Business Type,Q1 1992,Q2 1992,Q3 1992,Q4 1992,Q1 1993,Q2 1993,Q3 1993,Q4 1993,Q1 1994,Q2 1994,Q3 1994,Q4 1994,Q1 1995,Q2 1995,Q3 1995,Q4 1995,Q1 1996,Q2 1996,Q3 1996,Q4 1996,Q1 1997,Q2 1997,Q3 1997,Q4 1997,Q1 1998,Q2 1998,Q3 1998,Q4 1998,Q1 1999,Q2 1999,Q3 1999,Q4 1999,Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
4453,"Beer, wine, and liquor stores",5891.773765432099,5440.20200617284,5514.0399691358025,5107.44274691358,6069.785339506174,5361.56774691358,5262.448765432098,4778.407098765432,5866.469598765432,5477.298765432099,5585.919598765431,4970.6445987654315,6025.773765432099,5537.20200617284,5562.0399691358025,5148.44274691358,6416.785339506174,5773.56774691358,5705.448765432098,5195.407098765432,6279.469598765432,5912.298765432099,5992.919598765431,5695.6445987654315,6752.773765432099,6330.20200617284,6328.0399691358025,6237.44274691358,6908.785339506174,6514.56774691358,6433.448765432098,6553.407098765432,7185.469598765432,6935.298765432099,7166.919598765431,7018.6445987654315,7732.773765432099,7395.20200617284,7287.0399691358025,7472.44274691358,7837.785339506174,7415.56774691358,7288.448765432098,7286.407098765432,7539.469598765432,7375.298765432099,7655.919598765431,7697.6445987654315,8154.773765432099,8049.20200617284,8077.0399691358025,8174.44274691358,8313.785339506174,8192.56774691358,8327.448765432098,8667.407098765432,8795.469598765432,8896.298765432099,9061.919598765431,9061.644598765432,9421.773765432099,9661.20200617284,9641.039969135802,9670.44274691358,9718.785339506174,9756.56774691358,9968.448765432098,9994.407098765432,9817.469598765432,9937.298765432099,10140.919598765431,10148.644598765432,10252.773765432099,10383.20200617284,10446.039969135802,10585.44274691358,10369.785339506174,10445.56774691358,10661.448765432098,10849.407098765432,10846.469598765432,11044.298765432099,10911.919598765431,11361.644598765432,11199.773765432099,11318.20200617284,11604.039969135802,11768.44274691358,11431.785339506174,11756.56774691358,11856.448765432098,12238.407098765432,11727.469598765432,12105.298765432099,12407.919598765431,12641.644598765432,12282.773765432099,12688.20200617284,13121.039969135802,13459.44274691358,12514.785339506174,13078.56774691358,13221.448765432098,13741.407098765432,13104.469598765432,13605.298765432099,13786.919598765431,14345.644598765432,13536.773765432099,14159.20200617284,14441.039969135802,14951.44274691358,14950.785339506174,16560.56774691358,17196.4487654321,17571.40709876543,16726.469598765434,17672.2987654321,17272.91959876543,18028.644598765433,16664.7737654321,17577.20200617284,17680.039969135803,18676.44274691358,17057.785339506172,18043.56774691358,17883.4487654321
446,Health and personal care stores,22602.4337191358,22678.59020061728,23041.92353395062,22236.798533950616,22556.821682098765,24058.488348765433,23531.258719135803,22743.90038580247,23347.771219135804,23713.483719135806,24615.221219135805,23535.308719135803,24981.4337191358,25652.59020061728,26184.92353395062,25670.798533950616,26402.821682098765,28102.488348765433,27793.258719135803,27554.90038580247,28846.771219135804,29111.483719135806,30050.221219135805,29512.308719135803,31172.4337191358,32262.59020061728,33356.92353395062,33645.79853395061,34316.821682098765,36199.48834876543,35676.2587191358,36802.90038580247,37624.77121913581,38413.4837191358,38963.221219135805,39081.3087191358,40953.4337191358,41627.590200617284,41907.92353395062,42898.79853395061,44029.821682098765,45698.48834876543,45297.2587191358,45253.90038580247,46712.77121913581,47346.4837191358,48542.221219135805,48673.3087191358,49936.4337191358,49730.590200617284,50049.92353395062,50427.79853395061,51887.821682098765,52961.48834876543,52662.2587191358,52869.90038580247,54690.77121913581,55191.4837191358,55737.221219135805,56565.3087191358,59034.4337191358,59254.590200617284,59773.92353395062,59955.79853395061,61538.821682098765,62017.48834876543,61597.2587191358,61715.90038580247,62622.77121913581,63045.4837191358,62856.221219135805,63118.3087191358,64094.4337191358,64544.590200617284,65620.92353395061,67029.79853395061,67652.82168209876,68407.48834876543,67940.2587191358,67907.90038580247,69747.7712191358,67929.48371913581,67306.2212191358,67865.3087191358,69292.4337191358,68648.59020061728,70361.92353395061,72003.79853395061,71117.82168209876,73880.48834876543,74121.2587191358,75542.90038580247,75523.7712191358,75075.48371913581,76940.2212191358,78887.3087191358,79874.4337191358,79813.59020061728,80259.92353395061,79394.79853395061,78430.82168209876,81044.48834876543,81051.2587191358,83635.90038580247,82499.7712191358,83844.48371913581,84119.2212191358,86465.3087191358,84895.4337191358,85787.59020061728,85582.92353395061,87951.79853395061,89673.82168209876,82969.48834876543,91037.2587191358,92942.90038580247,91796.7712191358,96381.48371913581,97680.2212191358,99990.3087191358,96502.4337191358,99100.59020061728,101244.92353395061,103372.79853395061,103597.82168209876,108230.48834876543,108397.2587191358
44611,Pharmacies and drug stores,19599.93576388889,19753.221412037037,20046.087152777778,19714.457523148143,19223.517708333333,20060.374189814815,20046.22743055555,19859.531597222223,20002.052430555555,20101.377430555556,20784.094097222223,20301.12326388889,21115.93576388889,21609.221412037037,22143.087152777778,22294.457523148143,22053.517708333333,22736.374189814815,23102.22743055555,23400.531597222223,24201.052430555555,24174.377430555556,24804.094097222223,24838.12326388889,25959.93576388889,26955.221412037037,27967.087152777778,28855.457523148143,29039.517708333333,30199.374189814815,30210.22743055555,31315.531597222223,31388.052430555555,32269.377430555556,32864.09409722222,33530.12326388889,34723.93576388889,35438.22141203704,36022.08715277778,36910.45752314814,37444.51770833333,38365.374189814815,38602.227430555555,39006.53159722222,40303.05243055556,40787.377430555556,41669.09409722222,41959.12326388889,42449.93576388889,42283.22141203704,42618.08715277778,43202.45752314814,44056.51770833333,44662.374189814815,44910.227430555555,45023.53159722222,46479.05243055556,47237.377430555556,47813.09409722222,48683.12326388889,50602.93576388889,50655.22141203704,50956.08715277778,51392.45752314814,52588.51770833333,52344.374189814815,52570.227430555555,52836.53159722222,53637.05243055556,54337.377430555556,54143.09409722222,54337.12326388889,54796.93576388889,55354.22141203704,56078.08715277778,57323.45752314814,57533.51770833333,57822.374189814815,57648.227430555555,57727.53159722222,58767.05243055556,57198.377430555556,56386.09409722222,56794.12326388889,58015.93576388889,57446.22141203704,59103.08715277778,60321.45752314814,59666.51770833333,61474.374189814815,61975.227430555555,62859.53159722222,63115.05243055556,62968.377430555556,64500.09409722222,65739.12326388889,66927.93576388889,67020.22141203703,67005.08715277778,65489.45752314814,65188.51770833333,67268.37418981481,67158.22743055555,68921.53159722223,68749.05243055556,69377.37743055556,69775.09409722222,71150.12326388889,70798.93576388889,71621.22141203703,71291.08715277778,72320.45752314814,75634.51770833333,73515.37418981481,77264.22743055555,77723.53159722223,77357.05243055556,80978.37743055556,82200.09409722222,83270.12326388889,81032.93576388889,82809.22141203703,84771.08715277778,85339.45752314814,85818.51770833333,89384.37418981481,90477.22743055555
447,Gasoline stations,43209.99814814815,34834.5324074074,36759.65740740741,41553.78240740741,43020.24999999999,36877.53240740741,34279.21481481481,44862.23981481481,47637.648148148146,39981.66064814815,39990.498148148145,46914.985648148155,49098.99814814815,42297.5324074074,43388.65740740741,46361.78240740741,49518.24999999999,45821.53240740741,42620.21481481481,53128.23981481481,56413.648148148146,47994.66064814815,46536.498148148145,52057.985648148155,51914.99814814815,44712.5324074074,45891.65740740741,49241.78240740741,50953.24999999999,48444.53240740741,49292.21481481481,60497.23981481481,65789.64814814815,60489.66064814815,60604.498148148145,66234.98564814815,67079.99814814815,64270.5324074074,62024.65740740741,58041.78240740741,59311.24999999999,60412.53240740741,59825.21481481481,67733.23981481482,74911.64814814815,66188.66064814814,66893.49814814815,70495.98564814815,78187.99814814815,78703.5324074074,81286.65740740742,85861.7824074074,85198.25,88974.5324074074,98687.21481481481,102726.23981481482,102923.64814814815,111409.66064814814,111000.49814814815,99944.98564814815,103545.99814814815,114051.5324074074,114678.65740740742,119579.7824074074,123802.25,137672.53240740742,138313.21481481483,100514.23981481482,89594.64814814815,95605.66064814814,102201.49814814815,107134.98564814815,110525.99814814815,111188.5324074074,110685.65740740742,115982.7824074074,124306.25,137024.53240740742,134298.21481481483,134491.23981481482,141004.64814814815,140610.66064814816,138588.49814814815,138517.98564814814,138974.99814814815,140000.53240740742,141362.65740740742,133403.78240740742,134984.25,142139.53240740742,137906.21481481483,128589.23981481482,112001.64814814815,120306.66064814814,118234.49814814815,108353.98564814815,100821.99814814815,109587.5324074074,112289.65740740742,113251.7824074074,114514.25,116684.5324074074,115866.21481481481,125750.23981481482,126881.64814814815,133841.66064814816,133676.49814814815,129420.98564814815,120797.99814814815,131449.53240740742,130685.65740740742,127954.7824074074,115710.25,90190.5324074074,106354.21481481481,111266.23981481482,126004.64814814815,138881.66064814816,147927.49814814815,156574.98564814814,165507.99814814815,203326.53240740742,194789.65740740742,175054.78240740742,157760.25,162086.53240740742,168393.21481481483
448,Clothing and clothing access. stores,30381.16986882716,29453.935146604937,30775.20366512346,26921.291628086423,32246.15273919753,34877.73607253087,33058.9782021605,29786.894868827156,33229.60320216049,30971.569868827162,32318.76986882716,29913.69486882716,32738.16986882716,32401.935146604937,33344.20366512346,30277.291628086423,35478.152739197525,37841.73607253087,35582.9782021605,32898.894868827156,35995.60320216049,33490.56986882716,35346.76986882716,32810.69486882716,36606.16986882716,36827.93514660494,37404.20366512346,35741.29162808642,39943.152739197525,43145.73607253087,41175.9782021605,40706.894868827156,41584.60320216049,41012.56986882716,41694.76986882716,40732.69486882716,42021.16986882716,41396.93514660494,41108.20366512346,40189.29162808642,44505.152739197525,45867.73607253087,43054.9782021605,44096.894868827156,44044.60320216049,43117.56986882716,44152.76986882716,44729.69486882716,47338.16986882716,45986.93514660494,46065.20366512346,48291.29162808642,50105.152739197525,52568.73607253087,49498.9782021605,54016.894868827156,51879.60320216049,51656.56986882716,52083.76986882716,54919.69486882716,54493.16986882716,54171.93514660494,54084.20366512346,55884.29162808642,56273.152739197525,58506.73607253087,54915.9782021605,51107.894868827156,51760.60320216049,50235.56986882716,50502.76986882716,49326.69486882716,52866.16986882716,52219.93514660494,52583.20366512346,53045.29162808642,56340.152739197525,60513.73607253087,57822.9782021605,59149.894868827156,60577.60320216049,58470.56986882716,58616.76986882716,59178.69486882716,60602.16986882716,60269.93514660494,60481.20366512346,61025.29162808642,61312.152739197525,66273.73607253087,63198.9782021605,65323.894868827156,62774.60320216049,63570.56986882716,63457.76986882716,64130.69486882716,63612.16986882716,63655.93514660494,64624.20366512346,66220.29162808642,63750.152739197525,69067.73607253087,66100.97820216049,67697.89486882716,64411.60320216049,66477.56986882717,65625.76986882716,67251.69486882715,63591.16986882716,66959.93514660494,66700.20366512345,68750.29162808642,55224.152739197525,32847.73607253087,56996.9782021605,60327.894868827156,62770.60320216049,74145.56986882717,73306.76986882716,77779.69486882715,70760.16986882716,78022.93514660494,76168.20366512345,80400.29162808642,73759.15273919753,81378.73607253087,79071.97820216049
4481,Clothing stores,21400.86161265432,20594.846334876544,21607.545408950617,19480.80466820988,23230.77226080247,24736.175038580248,23122.757445987652,21224.69911265432,23581.161612654323,21516.553279320986,22249.42411265432,20912.399112654322,23112.86161265432,21966.846334876544,22782.545408950617,20559.80466820988,24722.77226080247,25974.175038580248,24537.757445987652,22664.69911265432,25256.161612654323,23078.553279320986,24611.42411265432,22874.399112654322,25691.86161265432,25443.846334876544,26071.545408950617,24634.80466820988,28261.77226080247,30469.175038580248,29184.757445987652,27952.69911265432,29365.161612654323,28680.553279320986,29367.42411265432,28782.399112654322,29888.86161265432,29252.846334876544,29224.545408950617,28555.80466820988,31775.77226080247,32700.175038580248,31019.757445987652,31525.69911265432,31739.161612654323,30975.553279320986,31829.42411265432,31915.399112654322,34073.86161265432,32978.84633487654,33447.54540895062,34502.80466820988,36335.77226080247,38296.175038580244,36295.757445987656,38834.69911265432,37390.16161265432,37485.553279320986,37962.42411265432,39806.399112654326,39794.86161265432,39596.84633487654,39530.54540895062,40413.80466820988,40951.77226080247,42823.175038580244,40195.757445987656,37918.69911265432,38323.16161265432,37215.553279320986,37246.42411265432,36683.399112654326,38960.86161265432,38797.84633487654,38855.54540895062,39375.80466820988,41405.77226080247,44549.175038580244,42473.757445987656,43853.69911265432,44438.16161265432,43239.553279320986,43060.42411265432,43491.399112654326,44281.86161265432,44001.84633487654,44110.54540895062,44359.80466820988,44249.77226080247,48533.175038580244,46275.757445987656,48366.69911265432,45656.16161265432,46531.553279320986,46278.42411265432,46987.399112654326,46091.86161265432,46451.84633487654,47082.54540895062,48320.80466820988,46510.77226080247,50877.175038580244,48165.757445987656,49741.69911265432,46930.16161265432,48574.553279320986,47749.42411265432,49585.399112654326,46049.86161265432,48941.84633487654,47971.54540895062,50419.80466820988,39384.77226080247,21929.175038580248,39287.757445987656,41057.69911265432,43211.16161265432,51478.553279320986,51224.42411265432,53200.399112654326,49136.86161265432,54812.84633487654,53380.54540895062,56969.80466820988,53006.77226080247,58794.175038580244,57335.757445987656
44811,Men's clothing stores,2418.149537037037,2518.1203703703704,2403.8564814814813,2704.865740740741,2321.0694444444443,2486.412037037037,2369.728703703704,2912.299537037037,2376.8912037037035,2400.4078703703703,2408.799537037037,2852.399537037037,2270.149537037037,2180.1203703703704,2211.8564814814813,2518.865740740741,2300.0694444444443,2340.412037037037,2335.728703703704,2697.299537037037,2370.8912037037035,2334.4078703703703,2525.799537037037,2844.399537037037,2423.149537037037,2490.1203703703704,2505.8564814814813,2642.865740740741,2304.0694444444443,2495.412037037037,2396.728703703704,2598.299537037037,2247.8912037037035,2295.4078703703703,2440.799537037037,2529.399537037037,2217.149537037037,2080.1203703703704,2129.8564814814813,2063.865740740741,2033.0694444444443,2036.412037037037,2061.728703703704,2108.299537037037,1932.8912037037037,1983.4078703703703,2149.799537037037,2189.399537037037,2098.149537037037,1999.1203703703704,2143.8564814814813,2190.865740740741,2152.0694444444443,2178.412037037037,2190.728703703704,2343.299537037037,2081.8912037037035,2106.4078703703703,2238.799537037037,2423.399537037037,2232.149537037037,2182.1203703703704,2071.8564814814813,2151.865740740741,2178.0694444444443,2271.412037037037,2082.728703703704,1946.2995370370372,1856.8912037037037,1942.4078703703703,1886.799537037037,1673.3995370370371,1843.1495370370371,1848.1203703703704,1774.8564814814815,1684.8657407407406,1885.0694444444443,2117.412037037037,1949.728703703704,2035.2995370370372,1987.8912037037037,2155.4078703703703,2100.799537037037,2034.3995370370371,2183.149537037037,2171.1203703703704,2217.8564814814813,2147.865740740741,2290.0694444444443,2473.412037037037,2303.728703703704,2321.299537037037,2312.8912037037035,2439.4078703703703,2395.799537037037,2272.399537037037,2390.149537037037,2431.1203703703704,2332.8564814814813,2075.865740740741,2373.0694444444443,2601.412037037037,2332.728703703704,2116.299537037037,2295.8912037037035,2507.4078703703703,2324.799537037037,2137.399537037037,2293.149537037037,2463.1203703703704,2313.8564814814813,2124.865740740741,1923.0694444444443,692.4120370370371,1475.728703703704,228.2995370370371,1643.8912037037037,711.4078703703703,181.79953703703706,-486.600462962963,328.1495370370371,-6.879629629629646,150.85648148148147,-606.1342592592594,302.0694444444444,89.41203703703702,170.7287037037039
44812,Women's clothing stores,7368.112770061728,7500.540547839507,8025.225733024691,8481.11925154321,7929.855362654322,8502.832214506172,8345.858603395061,8395.18777006173,7639.612770061729,7280.746103395061,7529.216936728395,7751.691936728395,7027.112770061728,6989.540547839507,7303.225733024691,6936.11925154321,6951.855362654322,7588.832214506172,7259.858603395061,7261.187770061729,7188.612770061729,6578.746103395061,7027.216936728395,6643.691936728395,6784.112770061728,6932.540547839507,7228.225733024691,6947.11925154321,7494.855362654322,8023.832214506172,7621.858603395061,7232.187770061729,7666.612770061729,7803.746103395061,8005.216936728395,7587.691936728395,7872.112770061728,7714.540547839507,7801.225733024691,7625.11925154321,8284.855362654322,8228.832214506172,7729.858603395061,7826.187770061729,8088.612770061729,7796.746103395061,7999.216936728395,8296.691936728395,8685.112770061727,8464.540547839506,8448.22573302469,8916.11925154321,9255.855362654322,9701.832214506172,9133.858603395061,9807.18777006173,9553.612770061729,9625.746103395062,9372.216936728395,9873.691936728395,9933.112770061727,10362.540547839506,9587.22573302469,9971.11925154321,10033.855362654322,10506.832214506172,9738.858603395061,8946.18777006173,8985.612770061729,9161.746103395062,8922.216936728395,8601.691936728395,9178.112770061727,9296.540547839506,9303.22573302469,9472.11925154321,9906.855362654322,10690.832214506172,9946.858603395061,10327.18777006173,10743.612770061729,10382.746103395062,10042.216936728395,10241.691936728395,10289.112770061727,10156.540547839506,10352.22573302469,10389.11925154321,10134.855362654322,10790.832214506172,10357.858603395061,10796.18777006173,10074.612770061729,10039.746103395062,9954.216936728395,10139.691936728395,10060.112770061727,9893.540547839506,9988.22573302469,9841.11925154321,9785.855362654322,10518.832214506172,9810.858603395061,9920.18777006173,9724.612770061729,10070.746103395062,9732.216936728395,9986.691936728395,9310.112770061727,9617.540547839506,9453.22573302469,9541.11925154321,8027.855362654322,4041.8322145061725,8248.858603395061,7927.187770061729,8999.612770061729,10097.746103395062,10415.216936728395,10044.691936728395,10191.112770061727,10540.540547839506,10415.22573302469,10251.11925154321,10016.855362654322,10465.832214506172,10275.858603395061
44814,Family clothing stores,9072.330285493827,7988.196026234568,8493.765470679013,6275.501581790124,10224.987692901235,10472.94139660494,9390.980285493826,7711.930285493827,10587.842785493827,9116.030285493827,9379.863618827161,7831.630285493827,10768.330285493827,9600.196026234567,9921.765470679013,8392.501581790124,11958.987692901235,12125.94139660494,11130.980285493826,9546.930285493827,12015.842785493827,10740.030285493827,11378.863618827161,9920.630285493826,12614.330285493827,12127.196026234567,12488.765470679013,11607.501581790124,14291.987692901235,15229.94139660494,14545.980285493826,13753.930285493827,14949.842785493827,14282.030285493827,14322.863618827161,14170.630285493826,15174.330285493827,14791.196026234567,14616.765470679013,14251.501581790124,16372.987692901235,17177.94139660494,16328.980285493826,16912.93028549383,16500.842785493827,16321.030285493827,16718.86361882716,16765.630285493826,17886.330285493827,17238.196026234567,17567.765470679013,18435.501581790122,19301.987692901235,20422.94139660494,19250.980285493828,20819.93028549383,19500.842785493827,19725.030285493827,20105.86361882716,21192.630285493826,20997.330285493827,20637.196026234567,20756.765470679013,20884.501581790122,21301.987692901235,22334.94139660494,21339.980285493828,20325.93028549383,20635.842785493827,19415.030285493827,19868.86361882716,19816.630285493826,20846.330285493827,20556.196026234567,20717.765470679013,21071.501581790122,21965.987692901235,23366.94139660494,22439.980285493828,23002.93028549383,23217.842785493827,22505.030285493827,22788.86361882716,22931.630285493826,23363.330285493827,23396.196026234567,23398.765470679013,23811.501581790122,23608.987692901235,26200.94139660494,24855.980285493828,25791.93028549383,24182.842785493827,25058.030285493827,25001.86361882716,25551.630285493826,24755.330285493827,25243.196026234567,25659.765470679013,26374.501581790122,24845.987692901235,27993.94139660494,26661.980285493828,28213.93028549383,26001.842785493827,26982.030285493827,26901.86361882716,28047.630285493826,26104.330285493827,27905.196026234567,27612.765470679013,29345.501581790122,22225.987692901235,12845.94139660494,22337.980285493828,23918.93028549383,24287.842785493827,29823.030285493827,29481.86361882716,31519.630285493826,27220.330285493827,31012.196026234567,30640.765470679013,34189.50158179012,29886.987692901235,33978.94139660494,33452.980285493824
44819,Other clothing stores,42.26874999999994,-19.039120370370295,-11.710416666666648,-558.867824074074,115.20625000000004,305.06736111111104,234.44374999999994,-218.2562500000001,174.68958333333333,56.077083333333334,115.6770833333333,-235.5562499999999,42.26874999999994,-19.039120370370295,-11.710416666666648,-558.867824074074,115.20625000000004,305.06736111111104,234.44374999999994,-218.2562500000001,174.68958333333333,56.077083333333334,115.6770833333333,-235.5562499999999,42.26874999999994,-19.039120370370295,-11.710416666666648,-558.867824074074,115.20625000000004,305.06736111111104,234.44374999999994,-218.2562500000001,174.68958333333333,56.077083333333334,115.6770833333333,-235.5562499999999,1963.26875,2036.9608796296297,2023.2895833333334,2317.1321759259263,2194.20625,2388.067361111111,2171.44375,2448.74375,2296.6895833333333,2231.077083333333,2354.6770833333335,2451.44375,2321.2687499999997,2323.9608796296297,2409.289583333333,2381.1321759259263,2425.20625,2656.067361111111,2582.44375,2916.74375,2686.6895833333333,2638.077083333333,2772.6770833333335,3055.44375,2751.2687499999997,2504.9608796296297,2918.289583333333,3281.1321759259263,2997.20625,3295.067361111111,2869.44375,3038.74375,2890.6895833333333,2891.077083333333,2700.6770833333335,2984.44375,2797.2687499999997,2893.9608796296297,2661.289583333333,2804.1321759259263,3025.20625,3387.067361111111,3150.44375,3544.74375,3516.6895833333333,3552.077083333333,3333.6770833333335,3649.44375,3571.2687499999997,3632.9608796296297,3482.289583333333,3303.1321759259263,3736.20625,4054.067361111111,3827.44375,4383.74375,4178.689583333334,4162.077083333334,4268.677083333333,4434.44375,4143.26875,4115.96087962963,4315.289583333333,4751.132175925926,4649.20625,4658.067361111111,4554.44375,4396.74375,4102.689583333334,4306.077083333334,4647.677083333333,4951.44375,3939.2687499999997,4175.96087962963,4185.289583333333,4602.132175925926,3441.20625,2037.067361111111,3601.44375,3750.74375,4004.6895833333333,4640.077083333334,4571.677083333333,4590.44375,4259.26875,4523.96087962963,4456.289583333333,4282.132175925926,5066.20625,5282.067361111111,5343.44375
4482,Shoe stores,4749.516705246913,4759.446334876543,4444.562075617284,4399.122260802469,4670.349112654321,5311.765779320987,4834.879205246913,4769.841705246913,4950.504205246913,4914.425038580247,4885.74587191358,4860.841705246914,4836.516705246913,5341.446334876543,5013.562075617284,4886.122260802469,5313.349112654321,5972.765779320987,5378.879205246913,5128.841705246913,5426.504205246913,5346.425038580247,5245.74587191358,5135.841705246914,5467.516705246913,5710.446334876543,5425.562075617284,5371.122260802469,5757.349112654321,6289.765779320987,5741.879205246913,5459.841705246913,5700.504205246913,5870.425038580247,5637.74587191358,5370.841705246914,5625.516705246913,5958.446334876543,5633.562075617284,5403.122260802469,6088.349112654321,6330.765779320987,5739.879205246913,5600.841705246913,5745.504205246913,5806.425038580247,5708.74587191358,5610.841705246914,6055.516705246913,5984.446334876543,5605.562075617284,5776.122260802469,6347.349112654321,6633.765779320987,6186.879205246913,6653.841705246913,6592.504205246913,6600.425038580247,6492.74587191358,6700.841705246914,6807.516705246913,6578.446334876543,6525.562075617284,6636.122260802469,7023.349112654321,7210.765779320987,6812.879205246913,6486.841705246913,6499.504205246913,6185.425038580247,6307.74587191358,6357.841705246914,6907.516705246913,6491.446334876543,6658.562075617284,6912.122260802469,7240.349112654321,7449.765779320987,7425.879205246913,7702.841705246913,7931.504205246913,7339.425038580247,7725.74587191358,7746.841705246914,7985.516705246913,7822.446334876543,8237.562075617283,8451.12226080247,8417.349112654321,8673.765779320987,8678.879205246914,8752.841705246914,8562.504205246914,8386.425038580248,8946.745871913581,9121.841705246914,9157.516705246913,8674.446334876544,9347.562075617283,9477.12226080247,8958.349112654321,9228.765779320987,9389.879205246914,9313.841705246914,8831.504205246914,8942.425038580248,9420.745871913581,9708.841705246914,9251.516705246913,9095.446334876544,9548.562075617283,9474.12226080247,7667.349112654321,5433.765779320987,8203.879205246914,8895.841705246914,8961.504205246914,10288.425038580248,9736.745871913581,9867.841705246914,8806.516705246913,9621.446334876544,10061.562075617283,10259.12226080247,9087.349112654321,9869.765779320987,10326.879205246914
44831,Jewelry stores,4053.6099151234566,3900.3872299382715,4432.91963734568,2700.4103780864193,3846.91963734568,4207.28537808642,4443.501581790123,3056.85574845679,4188.814081790123,4719.872415123456,5136.122415123456,4639.301581790123,4573.609915123457,4828.387229938271,5219.91963734568,4427.410378086419,4934.91963734568,5215.28537808642,4891.501581790123,4252.85574845679,4669.814081790123,5129.872415123456,5372.122415123456,5289.301581790123,5164.609915123457,5275.387229938271,5494.91963734568,5378.410378086419,5361.91963734568,5659.28537808642,5447.501581790123,6347.85574845679,5783.814081790123,6413.872415123456,6460.122415123456,6995.301581790123,6175.609915123457,5794.387229938271,5841.91963734568,5791.410378086419,6047.91963734568,6090.28537808642,5503.501581790123,6121.85574845679,5902.814081790123,6341.872415123456,6435.122415123456,7645.301581790123,6899.609915123457,6612.387229938271,6596.91963734568,7556.410378086419,6831.91963734568,6869.28537808642,6213.501581790123,7631.85574845679,7188.814081790123,7522.872415123456,7415.122415123456,8808.301581790123,7543.609915123457,7524.387229938271,7527.91963734568,8266.410378086419,7644.91963734568,7634.28537808642,7032.501581790123,5806.85574845679,6263.814081790123,6784.872415123456,6721.122415123456,6760.301581790123,6696.609915123457,6507.387229938271,6583.91963734568,6163.410378086419,6987.91963734568,7627.28537808642,6979.501581790123,6580.85574845679,7397.814081790123,7728.872415123456,7479.122415123456,8088.301581790123,7817.609915123457,7780.387229938271,7450.91963734568,7457.410378086419,7839.91963734568,8110.28537808642,7292.501581790123,7121.85574845679,7714.814081790123,8463.872415123456,7903.122415123456,8252.301581790123,7881.609915123457,7920.387229938271,7596.91963734568,7671.410378086419,7449.91963734568,7875.28537808642,7418.501581790123,7369.85574845679,7750.814081790123,8725.872415123456,8131.122415123456,8257.301581790123,7795.609915123457,8224.387229938271,8495.91963734568,8028.410378086419,7327.91963734568,4889.28537808642,8459.501581790124,9142.85574845679,6305.814081790123,956.8724151234568,1377.1224151234567,-2562.6984182098768,1324.6099151234569,666.3872299382714,1272.9196373456796,-3221.5896219135807,1164.9196373456796,716.2853780864198,736.5015817901233
